#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.6" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
945000	-4829.0663532187355	-4826.248748405847	-2.817604812887721	-4826.248748405847	0.8245233538600384	0.9950612131398077	1.193555421331447	0.24430685043596906	0.25886743417280017	0.24561755099932722	0.2512081643919036	0.04486238538902678	1.0342646249475402	0.001319750271617343	0.035811851330349434	-1.1542841883240103	1.4489399281789046
946000	-4823.913579125801	-4821.256517966475	-2.6570611593259716	-4821.256517966475	0.9492071433793253	0.9950612131398077	1.193555421331447	0.24430685043596906	0.25886743417280017	0.24561755099932722	0.2512081643919036	0.03234303503718824	0.9937292708167786	5.949151622125232E-4	0.024468391168267017	-1.1771656271795052	2.395340277315446
947000	-4823.396245831844	-4821.0242848022635	-2.3719610295798486	-4821.0242848022635	1.0596896598517962	0.9950612131398077	1.193555421331447	0.24288051658008367	0.25886743417280017	0.24561755099932722	0.25263449824778894	0.006456769216778123	0.9907439925432726	2.799863244590661E-5	0.005313608844494145	-1.7016768712472636	2.401356859788108
948000	-4827.860607400131	-4822.2865412910205	-5.574066109110238	-4822.2865412910205	0.9637046407321394	0.9950612131398077	1.193555421331447	0.24502031446621397	0.25886743417280017	0.2464232042149574	0.24968904714602846	0.40818721756633136	1.0558528453175913	0.15498626964492057	0.3359440549193106	-1.9427629928725185	3.7674807345231893
949000	-4824.4921376613065	-4820.152439388688	-4.339698272617708	-4820.152439388688	1.083210398103588	0.8281753651532716	1.193555421331447	0.24928774971631742	0.25886743417280017	0.24215576896485394	0.24968904714602846	0.1831433289159544	0.9435241021531567	0.02094785602258427	0.14492087720836744	-1.7213827084667441	1.8712047279477393
950000	-4827.677849241387	-4820.960315049424	-6.717534191962449	-4820.960315049424	0.9234063732671136	0.8281753651532716	1.193555421331447	0.25458385465259464	0.253571329236523	0.24215576896485394	0.24968904714602846	0.18901882748715013	1.1397088969396612	0.014356626839665827	0.1108608769395866	-4.0692954044782255	5.599145958115783
951000	-4826.779686732241	-4823.113661363027	-3.6660253692144313	-4823.113661363027	0.9361248253240274	0.8281753651532716	1.193555421331447	0.25458385465259464	0.253571329236523	0.24215576896485394	0.24968904714602846	0.09287384449730124	1.0273545194707896	0.0036511378892519963	0.05914368374973633	-1.5967032648593156	3.3107261344016385
952000	-4826.069991542589	-4818.964869120197	-7.105122422392112	-4818.964869120197	0.72430063895255	0.8281753651532716	1.193555421331447	0.25458385465259464	0.253571329236523	0.24215576896485394	0.24968904714602846	0.38452385964778146	1.280109586558624	0.1382299501650408	0.3355984729495834	-3.6179990423624426	7.473405037248847
953000	-4825.114544885904	-4820.70047126875	-4.4140736171543224	-4820.70047126875	0.8710694193327108	0.8281753651532716	1.1856061115608312	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.3014364175455874	1.1863785830077138	0.0988932531877957	0.3017419133646468	-1.2597445792423176	3.5127834410387893
954000	-4830.005585857481	-4827.313164260083	-2.6924215973973844	-4827.313164260083	0.8771429846575225	0.8281753651532716	1.1856061115608312	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.054800169273592624	1.025882159905126	0.002496911624648193	0.050604551592587844	-0.9688264749984645	2.352940889398362
955000	-4827.690882676924	-4823.241793746164	-4.449088930759944	-4823.241793746164	0.9291127191673897	0.8281753651532716	0.9350695643590387	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.31611147385987504	0.9091020268967792	0.0295601544222847	0.19896799486538919	-1.3277412458411393	1.7820776667755982
956000	-4823.5657965235105	-4819.769855531802	-3.7959409917084534	-4819.769855531802	0.908210611887938	0.8281753651532716	0.9350695643590387	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.20018785800840982	1.0975256979410806	0.030572844674043524	0.1808595615034384	-1.1884662695952706	1.77556402928237
957000	-4825.665042615001	-4822.525264732722	-3.1397778822791302	-4822.525264732722	0.8686999743630577	0.8281753651532716	0.9350695643590387	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.14057060656453574	1.0254374902874228	0.015243680815130426	0.12569499823381103	-0.8511828527141518	2.3322803385370956
958000	-4830.844214400644	-4826.477957857923	-4.366256542721465	-4826.477957857923	1.060636231662718	0.8281753651532716	0.876165612985625	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.20053595006102198	0.9470866349080929	0.005210618260814649	0.07883904696002898	-1.7763438180729763	1.9894042395194003
959000	-4829.901847911055	-4826.1368398323575	-3.7650080786974205	-4826.1368398323575	0.8615342717036099	0.8281753651532716	0.876165612985625	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.12933856278023032	0.991153840608944	0.0107507749588454	0.1025147077631586	-1.5634377989622434	3.9231588318764117
960000	-4825.739727251973	-4821.191364596416	-4.54836265555656	-4821.191364596416	1.0257780855350496	0.8350797725262114	0.876165612985625	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.2421574290133119	0.8937722831715808	0.0583159865573964	0.24301239302768493	-1.7606265930632081	2.511325240664698
961000	-4826.829707041451	-4822.563520818891	-4.266186222559184	-4822.563520818891	1.0003219072784515	0.894859592325299	0.876165612985625	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.17324514649236303	0.976978272134303	0.01451404107746376	0.12069566961365273	-1.7946300235946877	1.367925747038319
962000	-4828.399202101319	-4824.220956797381	-4.1782453039380085	-4824.220956797381	1.033385658679346	0.894859592325299	0.876165612985625	0.24243955519795563	0.24637055721146167	0.24935654098991525	0.2618333466006675	0.12122432908417836	0.9129787317836457	0.02040623066014875	0.14556893433608722	-2.007297563738958	1.2479883089244597
963000	-4824.9622606483035	-4819.935526330377	-5.026734317926338	-4819.935526330377	1.0370540681501768	0.894859592325299	0.876165612985625	0.24243955519795563	0.25323289325051895	0.24935654098991525	0.2549710105616102	0.28905981274484405	1.0280559577585555	0.10985726464287406	0.33915481308654827	-2.0162282430766076	1.202718686875141
964000	-4827.921844314005	-4822.855276464762	-5.0665678492431985	-4822.855276464762	0.9944294963999711	0.894859592325299	0.7389889017001656	0.24243955519795563	0.25596415061740385	0.24414665819597076	0.25744963598866977	0.24686359115272968	0.934334487061172	0.023526458261883945	0.15987723319494104	-2.2768160277821847	3.445129227194168
965000	-4830.369900898267	-4827.580232492677	-2.7896684055899477	-4827.580232492677	0.8206002033463758	0.894859592325299	0.7389889017001656	0.24243955519795563	0.25596415061740385	0.24414665819597076	0.25744963598866977	0.10592410523568672	0.9449694530804974	0.010350433751994946	0.10279097010553075	-0.7585151858492787	2.051365546625326
966000	-4824.926078271487	-4820.296214328365	-4.629863943122788	-4820.296214328365	1.0011956394526826	0.894859592325299	0.8401273811219094	0.24243955519795563	0.25596415061740385	0.24414665819597076	0.25744963598866977	0.27698376626821297	0.890305531335089	0.048828282786896236	0.22571881234050925	-1.6816286585559532	2.734576185884852
967000	-4825.219427591078	-4821.147236989671	-4.072190601406915	-4821.147236989671	0.9118203166229333	0.894859592325299	1.278502963171107	0.24638189638460517	0.2520218094307543	0.24414665819597076	0.25744963598866977	0.03961790235744079	1.025866094918856	8.532830879445416E-4	0.02853326363766973	-2.480057801711032	4.37030261649516
968000	-4826.947937218419	-4822.293660459109	-4.654276759309617	-4822.293660459109	1.0408788721992823	0.894859592325299	1.278502963171107	0.24638189638460517	0.2520218094307543	0.24414665819597076	0.25744963598866977	0.23386606704776183	0.9831651219558039	0.008154848367367915	0.09135606147547841	-1.7360825262485369	2.6820860711224777
969000	-4826.273122206945	-4823.309201106233	-2.9639211007120996	-4823.309201106233	0.886425860314088	0.894859592325299	1.278502963171107	0.24777372291530655	0.2506299829000529	0.24414665819597076	0.25744963598866977	0.061799577907471995	1.0148273888170793	0.0024975965849605088	0.04976852963601525	-1.1090049347687634	3.08026686777522
970000	-4825.208262907451	-4822.412942298129	-2.795320609322774	-4822.412942298129	0.781447094518758	0.894859592325299	1.278502963171107	0.24777372291530655	0.2506299829000529	0.24414665819597076	0.25744963598866977	0.12899146396124186	1.0511531333399144	0.024360103773251852	0.15215155065060748	-0.42567819540736274	2.19528756230439
971000	-4826.638258347818	-4821.931939623207	-4.7063187246111	-4821.931939623207	0.9395063865434928	0.894859592325299	1.278502963171107	0.24777372291530655	0.2506299829000529	0.24414665819597076	0.25744963598866977	0.34235263817331024	1.0960747241647708	0.09648497708739662	0.26379377449946734	-1.3285987782802735	2.853616953355144
972000	-4834.473551772345	-4828.60440900399	-5.869142768354609	-4828.60440900399	1.1153383827589662	0.6858260298335227	1.278502963171107	0.24777372291530655	0.2506299829000529	0.24414665819597076	0.25744963598866977	0.38570582635405126	0.8725088440206508	0.1715599189869726	0.387193269604763	-2.377219370251679	2.7567559071365975
973000	-4833.179898402486	-4824.803334822129	-8.376563580357534	-4824.803334822129	1.2062426202263954	0.6858260298335227	1.278502963171107	0.24777372291530655	0.26613653591653	0.24414665819597076	0.24194308297219264	0.9047597416700339	0.8147781606558223	0.24571055191798172	0.5433353886221518	-3.132970015802271	0.9417140049081403
974000	-4837.59488819483	-4825.909911748937	-11.684976445893062	-4825.909911748937	1.6911248742476765	0.6858260298335227	1.278502963171107	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.7781378389121038	0.6179147944390845	0.4954159144276754	0.59859454873508	-6.842353177631099	3.3219190702800385
975000	-4832.343290517249	-4825.675567501606	-6.667723015644041	-4825.675567501606	1.0590818136311315	0.6858260298335227	1.278502963171107	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.6963203957113338	0.9334737327139815	0.1456730802727874	0.33533031206734154	-2.09048519826632	2.5885881731849154
976000	-4827.161562672117	-4823.520391551936	-3.641171120180443	-4823.520391551936	0.6748900790583207	0.6858260298335227	1.278502963171107	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.4525560327143917	1.2983234890706674	0.25077580187181664	0.40598174977102447	0.09938741871499568	2.5389806288651826
977000	-4826.711898705403	-4821.874317852106	-4.837580853296371	-4821.874317852106	0.8987952174052396	0.6858260298335227	1.0916230349177733	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.24415384710742769	1.0893606436015038	0.08485158999683184	0.2809910425907287	-2.000585224363996	3.7109708369159753
978000	-4830.654212200573	-4826.592696345883	-4.061515854689498	-4826.592696345883	0.9633155248068774	0.6858260298335227	0.8614984312968148	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.1957473272648472	0.9335806499536836	0.07272080882841617	0.255616000891167	-1.5335847065149686	1.5045733155737473
979000	-4826.304191381097	-4821.318094481204	-4.986096899892944	-4821.318094481204	0.9204395947774386	0.6858260298335227	0.8614984312968148	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.14759148528275845	1.0220517180278386	0.015701211646703617	0.12782983407515386	-2.714267295931748	4.360221251878171
980000	-4826.452760076928	-4823.068920699533	-3.3838393773953275	-4823.068920699533	0.9552997858636966	0.6858260298335227	0.8614984312968148	0.252438217189254	0.26613653591653	0.2394821639220233	0.24194308297219264	0.03255505006956572	0.9777671042617819	8.967603364242978E-4	0.03001978571656717	-2.1091329643305814	1.0879581040917978
981000	-4827.418189941819	-4824.304642279952	-3.113547661867584	-4824.304642279952	0.8227496750923599	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.19357237275845907	1.1104261179267425	0.031048649275034552	0.1714314138255394	-0.5964557527625645	2.084863034379419
982000	-4824.1546889750525	-4822.425092191476	-1.7295967835758304	-4822.425092191476	0.9658770320311731	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.005121165810571299	0.9973290371026616	2.7330856910625283E-5	0.005218548777205237	-1.378258627970962	2.620258829627793
983000	-4829.6925033600355	-4828.837195378762	-0.8553079812739344	-4828.837195378762	1.0035278105490917	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	7.011979522699114E-4	0.999810075325934	3.719390008976741E-7	6.098575269128763E-4	-1.4309784828793426	1.6665034438677844
984000	-4826.877502720981	-4823.427243418382	-3.450259302599282	-4823.427243418382	1.1039866750004275	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.03418828385925994	0.9967864656570855	0.0014288073935831002	0.03769411173838864	-2.1487394770812576	1.2502972193566404
985000	-4826.292063839743	-4822.713907823263	-3.5781560164793595	-4822.713907823263	0.8335716654917515	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.2594354034955498	1.1897448906322778	0.08287048808709513	0.2723424173585414	-0.7537716169400093	2.739094287938248
986000	-4827.131721597226	-4823.414479233856	-3.717242363369717	-4823.414479233856	0.7814346253850096	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.2152030556653869	1.1153337430928136	0.04763675384760238	0.20158379774284713	-1.0947403704524152	4.121226656063931
987000	-4828.137055031633	-4824.420745240621	-3.7163097910127716	-4824.420745240621	0.8801529149511935	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.06738915832122377	0.9867534955974494	0.0035741762996234156	0.05992879168753912	-2.0154259580970924	1.053799393257693
988000	-4829.295502368675	-4822.451876379568	-6.843625989107663	-4822.451876379568	0.8394101841916685	0.6858260298335227	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.41184836555052184	1.1299643365710341	0.09979905099396019	0.31863008635855056	-3.407377598428372	5.930220924455249
989000	-4825.147947183904	-4821.248264865101	-3.899682318802804	-4821.248264865101	0.707756652358983	0.8596472382974818	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.40036173727070296	1.30912346063977	0.21293822248009459	0.41726896797680413	-0.4634054990480978	3.361494759851091
990000	-4826.858815823761	-4822.340714597141	-4.5181012266189855	-4822.340714597141	0.8088584188206417	0.8596472382974818	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.2993478232003497	0.9862774321051512	0.07164024869288457	0.30008193945224626	-1.4801949397527236	3.5552068952696505
991000	-4829.017145749344	-4823.643517242614	-5.373628506731112	-4823.643517242614	1.0117115160393866	0.8596472382974818	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.2394821639220233	0.24194308297219264	0.23732059336345054	1.0226887715681967	0.04998463418744175	0.25012549375722215	-2.6050419146509336	3.3377685830293595
992000	-4826.046989445192	-4823.090858811889	-2.9561306333022728	-4823.090858811889	0.8734739323762438	0.8596472382974818	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.23629845591682921	0.2451267909773867	0.05135895464412982	1.0128114378363327	8.112849504606236E-4	0.028243512792581485	-1.3791577260839425	3.5009034850862126
993000	-4825.1919099561555	-4822.417125844119	-2.7747841120366687	-4822.417125844119	0.8656937597508166	0.8596472382974818	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.23629845591682921	0.2451267909773867	0.08754178016862617	1.046495377032717	0.01014070614339066	0.1012206035734044	-0.8575462971397831	1.9038093396494187
994000	-4826.122729251881	-4823.140430656837	-2.9822985950435728	-4823.140430656837	1.0508164319688598	0.8596472382974818	0.8614984312968148	0.24361315611971887	0.27496159698606515	0.23629845591682921	0.2451267909773867	0.029272350687832956	1.003151701050916	0.0011595545561347137	0.034007174932087825	-1.7219941537483252	2.479703387063067
995000	-4825.943250847397	-4821.7232200808685	-4.2200307665293515	-4821.7232200808685	0.8950577829841627	0.8596472382974818	0.9161014834237682	0.24361315611971887	0.27496159698606515	0.23629845591682921	0.2451267909773867	0.26118240617121824	1.0580371457325684	0.04773099765837566	0.2152480433023193	-1.3273843090186572	3.3815594821341284
996000	-4830.2812177468495	-4823.909501282719	-6.3717164641303	-4823.909501282719	0.9599794445005506	0.8596472382974818	0.9161014834237682	0.24361315611971887	0.27496159698606515	0.23629845591682921	0.2451267909773867	0.24194512771668453	1.0826885732406433	0.06851801568761362	0.28311666102399885	-3.564666881772803	4.911693123221746
997000	-4829.708235287632	-4826.817828813868	-2.890406473764558	-4826.817828813868	0.7700542900590172	0.8596472382974818	0.9161014834237682	0.24361315611971887	0.2774864792901266	0.2337735736127678	0.2451267909773867	0.17077426200112847	1.1951508574675103	0.02240061594973693	0.135022999403832	-0.43010564399376694	3.4830743710171927
998000	-4826.157682397403	-4824.191051059788	-1.9666313376150524	-4824.191051059788	0.8384960452365581	0.8596472382974818	0.9161014834237682	0.24361315611971887	0.2774864792901266	0.2337735736127678	0.2451267909773867	0.031303541169923205	0.995493231837856	9.291219733980558E-4	0.030460623246664466	-0.6526525758139292	2.1967061169668844
999000	-4826.052785802162	-4823.173738493207	-2.8790473089557387	-4823.173738493207	0.8945104249632011	0.8527863074466568	0.9782262975666961	0.24361315611971887	0.2774864792901266	0.2337735736127678	0.2451267909773867	0.04675288260684967	1.0112911321885012	0.0017553730940998917	0.04200137871557048	-1.3206973356093084	3.1714584277789326
1000000	-4827.086826004988	-4823.802203437301	-3.28462256768794	-4823.802203437301	0.8433496329182749	0.8527863074466568	0.9782262975666961	0.24361315611971887	0.2774864792901266	0.2337735736127678	0.2451267909773867	0.1890871069038042	1.0086568052727474	0.01699011946741526	0.12822527919481033	-0.7102407507484112	2.154435251394241
1001000	-4824.416266300828	-4820.536715119308	-3.879551181520486	-4820.536715119308	0.853258103154703	0.8527863074466568	0.9782262975666961	0.24361315611971887	0.26115960081267003	0.2337735736127678	0.2614536694548433	0.2264089090658703	1.1319371216926046	0.04240546055905507	0.18533479889979695	-1.124508618844099	1.5456586057983959
1002000	-4824.799680289874	-4821.396364980561	-3.4033153093132964	-4821.396364980561	0.6101113836055999	0.996640439253729	0.9782262975666961	0.24361315611971887	0.26115960081267003	0.2522360915896527	0.24299115147795838	0.47289124394822685	1.4279096730555412	0.22441563668883888	0.41093024032263287	0.3842387978758426	2.0783541196686914
1003000	-4829.507919369696	-4821.823727065416	-7.684192304279539	-4821.823727065416	0.7606126336948652	0.996640439253729	0.9782262975666961	0.24361315611971887	0.26115960081267003	0.2522360915896527	0.24299115147795838	0.3299851738713905	1.0635963324480544	0.06925621638876202	0.27281658863199737	-4.436495887249442	7.40822767583771
1004000	-4825.683696653199	-4822.528592847295	-3.1551038059037717	-4822.528592847295	0.8829549146420669	0.996640439253729	0.9782262975666961	0.24361315611971887	0.26115960081267003	0.2522360915896527	0.24299115147795838	0.10173996863714119	1.020036964340603	0.011095672982520644	0.11008667730958593	-1.046783679387053	1.7147790267042056
1005000	-4824.510257149651	-4822.490390015361	-2.019867134289857	-4822.490390015361	0.8923615989816455	0.996640439253729	1.0615710972721175	0.24361315611971887	0.26115960081267003	0.2522360915896527	0.24299115147795838	0.017330994137910512	1.0021390789218405	1.1152425950274496E-4	0.010574816227322268	-0.9170212104083038	2.5969635175780112
